Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Product_Category,Product_Name,Quantity,Sales_Amount,Discount_Percent,Profit,Shipping_Cost,Payment_Method,Delivery_Days,Customer_Rating
ORD20251010454,2025-10-01,CUST1286,Ryan Luna,West,Mumbai,Electronics,Smartphone,5,136332.87,10,32536.6,117.76,Debit Card,5,2.0
ORD20251010455,2025-10-06,CUST1036,Tina Smith,East,Bhubaneswar,Clothing,Jacket,5,15472.47,15,3568.86,57.25,UPI,1,4.0
ORD20251010456,2025-10-02,CUST1044,Melanie Donaldson,West,Mumbai,Grocery,Tea Pack,2,869.77,15,185.69,128.11,UPI,7,4.0
ORD20251010457,2025-10-19,CUST1067,Sherry Hopkins,South,Chennai,Electronics,Smartwatch,1,6542.14,15,1330.01,211.1,Cash,2,2.0
ORD20251010458,2025-10-05,CUST1132,Bryan Ellis,West,Pune,Clothing,Sneakers,2,6663.86,10,937.32,270.6,UPI,1,4.0
ORD20251010459,2025-10-04,CUST1179,Mr. Eric Golden Jr.,East,Kolkata,Grocery,Tea Pack,2,948.23,10,71.57,201.11,UPI,4,1.0
ORD20251010460,2025-10-11,CUST1284,Joshua Wright,East,Bhubaneswar,Electronics,Headphones,5,12497.08,15,2176.68,153.36,Credit Card,4,4.0
ORD20251010461,2025-10-03,CUST1174,Kenneth Brown,West,Pune,Furniture,Bookshelf,4,21792.36,10,3977.59,109.04,UPI,6,5.0
ORD20251010462,2025-10-27,CUST1249,Melissa Herman,East,Kolkata,Electronics,Smartwatch,3,25545.71,0,6161.03,94.04,UPI,5,1.0
ORD20251010463,2025-10-22,CUST1194,William Aguilar,South,Bangalore,Clothing,Sneakers,1,3302.33,0,548.69,84.73,UPI,7,2.0
ORD20251010464,2025-10-22,CUST1076,Daniel Garcia,South,Chennai,Grocery,Dry Fruits,4,6386.11,15,723.67,220.38,Debit Card,4,3.0
ORD20251010465,2025-10-03,CUST1298,Jeffery Jackson MD,West,Mumbai,Electronics,Smartwatch,2,13139.74,10,3200.58,275.27,UPI,6,5.0
ORD20251010466,2025-10-27,CUST1183,James Cole,West,Mumbai,Electronics,Headphones,1,2811.08,5,492.06,197.54,Cash,4,4.0
ORD20251010467,2025-10-14,CUST1279,Margaret Brown,South,Bangalore,Furniture,Study Table,4,35630.52,5,8369.48,146.15,Cash,2,3.0
ORD20251010468,2025-10-28,CUST1064,Jennifer Jones,East,Kolkata,Furniture,Office Chair,1,6501.59,0,1180.59,271.22,Credit Card,1,2.0
ORD20251010469,2025-10-21,CUST1212,Anthony West,East,Kolkata,Grocery,Tea Pack,5,2353.34,5,503.65,156.03,Cash,3,2.0
ORD20251010470,2025-10-06,CUST1217,Amber Singleton,South,Bangalore,Electronics,Smartwatch,2,14143.21,10,1745.19,186.54,UPI,5,4.0
ORD20251010471,2025-10-23,CUST1188,Jessica Petty,North,Jaipur,Electronics,Smartwatch,1,7949.88,5,1763.84,181.6,Debit Card,4,5.0
ORD20251010472,2025-10-03,CUST1267,Michael Miller,North,Delhi,Electronics,Smartphone,4,124417.78,0,20644.11,184.8,UPI,3,5.0
ORD20251010473,2025-10-25,CUST1005,Alejandra Huerta,North,Delhi,Grocery,Tea Pack,5,2156.43,15,260.03,132.88,Debit Card,3,2.0
ORD20251010474,2025-10-02,CUST1155,Andrew Lee,North,Jaipur,Clothing,T-Shirt,4,3084.3,5,334.19,214.08,UPI,3,4.0
ORD20251010475,2025-10-03,CUST1064,Jennifer Jones,East,Kolkata,Electronics,Headphones,3,8748.02,5,886.97,118.8,UPI,5,2.0
ORD20251010476,2025-10-19,CUST1077,David Washington,North,Jaipur,Grocery,Dry Fruits,2,3803.42,10,327.71,109.05,UPI,3,1.0
ORD20251010477,2025-10-05,CUST1078,Gabrielle Carter,East,Bhubaneswar,Grocery,Tea Pack,4,1961.06,5,163.66,231.5,Debit Card,1,3.0
ORD20251010478,2025-10-25,CUST1059,Thomas Gibson,West,Pune,Electronics,Smartphone,4,101515.13,15,24328.14,169.07,Credit Card,4,
ORD20251010479,2025-10-16,CUST1134,Marissa Kramer,West,Pune,Furniture,Bookshelf,1,5861.4,10,1088.45,162.21,UPI,1,5.0
ORD20251010480,2025-10-21,CUST1181,Alicia Lutz,West,Mumbai,Grocery,Dry Fruits,3,5148.46,10,931.2,74.57,Cash,4,2.0
ORD20251010481,2025-10-24,CUST1099,David Graham,East,Kolkata,Clothing,Jeans,3,6207.36,0,325.22,257.92,UPI,5,1.0
ORD20251010482,2025-10-22,CUST1228,Deanna Joyce,West,Mumbai,Clothing,Jeans,3,5068.53,10,346.63,55.93,Credit Card,5,1.0
ORD20251010483,2025-10-23,CUST1061,Julie Brown,North,Jaipur,Electronics,Smartphone,4,123028.84,5,12384.96,223.91,Cash,6,1.0
ORD20251010484,2025-10-21,CUST1232,James Christian,West,Pune,Clothing,Sneakers,3,8811.12,10,1809.99,68.5,Cash,4,3.0
ORD20251010485,2025-10-02,CUST1132,Bryan Ellis,West,Pune,Clothing,Jeans,4,7986.75,0,1374.2,282.15,Credit Card,6,4.0
ORD20251010486,2025-10-04,CUST1073,Charles Freeman,South,Bangalore,Grocery,Cooking Oil,5,4871.35,0,344.2,228.85,UPI,1,5.0
ORD20251010487,2025-10-24,CUST1128,Andrew Burnett,North,Jaipur,Grocery,Rice Bag,4,5874.27,5,338.16,50.22,Cash,3,2.0
ORD20251010488,2025-10-23,CUST1168,Allison Simpson,North,Delhi,Grocery,Rice Bag,5,6347.13,15,1241.2,150.98,UPI,5,2.0
ORD20251010489,2025-10-01,CUST1196,Beth Garrison,North,Jaipur,Grocery,Rice Bag,5,6525.14,10,398.29,125.71,UPI,3,5.0
ORD20251010490,2025-10-28,CUST1174,Kenneth Brown,West,Pune,Electronics,Smartwatch,3,21325.38,5,2704.76,59.83,Credit Card,3,4.0
ORD20251010491,2025-10-04,CUST1183,James Cole,West,Mumbai,Grocery,Rice Bag,4,5289.53,5,1025.89,98.27,Credit Card,4,4.0
ORD20251010492,2025-10-03,CUST1276,Matthew Stone,West,Pune,Clothing,Sneakers,5,16263.06,15,1916.72,54.1,Debit Card,7,1.0
ORD20251010493,2025-10-13,CUST1060,Nicholas Wagner,North,Delhi,Furniture,Bookshelf,5,29873.99,5,1924.08,108.25,Credit Card,4,1.0
ORD20251010494,2025-10-16,CUST1023,Carlos Spence,South,Chennai,Furniture,Study Table,1,9752.05,5,2088.38,276.17,UPI,4,5.0
ORD20251010495,2025-10-06,CUST1032,David Randolph,South,Chennai,Electronics,Laptop,4,242757.46,5,28516.38,100.66,Cash,3,1.0
ORD20251010496,2025-10-22,CUST1294,Breanna Hoover,South,Bangalore,Furniture,Sofa,2,50930.85,0,3776.48,133.88,Credit Card,7,4.0
ORD20251010497,2025-10-06,CUST1189,Eric Mitchell,North,Jaipur,Furniture,Bookshelf,2,11120.09,0,1962.02,247.76,Cash,7,2.0
ORD20251010498,2025-10-01,CUST1249,Melissa Herman,East,Kolkata,Electronics,Laptop,1,72167.62,5,12178.0,226.69,Debit Card,4,4.0
ORD20251010499,2025-10-23,CUST1064,Jennifer Jones,East,Kolkata,Furniture,Study Table,3,25051.36,15,4311.53,284.52,UPI,5,2.0
ORD20251010500,2025-10-23,CUST1255,Anita Miranda,West,Mumbai,Electronics,Headphones,3,6892.0,15,506.57,108.91,UPI,5,3.0
ORD20251010501,2025-10-28,CUST1276,Matthew Stone,West,Pune,Furniture,Bookshelf,2,9834.63,10,785.23,78.17,,4,2.0
ORD20251010502,2025-10-06,CUST1022,Mark Smith,East,Kolkata,Electronics,Headphones,3,8438.29,5,1780.74,133.57,,1,1.0
ORD20251010503,2025-10-24,CUST1026,Mitchell Hamilton,North,Jaipur,Furniture,Study Table,1,8525.34,15,827.47,67.71,Cash,5,5.0
ORD20251010504,2025-10-11,CUST1214,Roberto Phillips,East,Kolkata,Furniture,Sofa,2,48261.32,0,9534.0,74.52,Credit Card,4,2.0
ORD20251010505,2025-10-03,CUST1241,Diana Black,West,Pune,Grocery,Rice Bag,4,5376.43,5,460.29,202.36,Debit Card,2,4.0
ORD20251010506,2025-10-24,CUST1099,David Graham,East,Kolkata,Clothing,Jacket,2,6663.19,10,412.65,223.05,Credit Card,1,4.0
ORD20251010507,2025-10-15,CUST1214,Roberto Phillips,East,Kolkata,Furniture,Sofa,2,45932.72,10,8157.64,247.39,Credit Card,5,
ORD20251010508,2025-10-28,CUST1117,Julia Mason,North,Jaipur,Electronics,Smartwatch,5,36462.95,15,5276.11,104.11,Cash,3,1.0
ORD20251010509,2025-10-24,CUST1219,Charles Gonzales,East,Bhubaneswar,Furniture,Study Table,3,25905.28,15,4361.27,272.96,Credit Card,5,1.0
ORD20251010510,2025-10-14,CUST1022,Mark Smith,East,Kolkata,Electronics,Smartwatch,5,39405.58,0,8351.75,148.58,UPI,4,4.0
ORD20251010511,2025-10-08,CUST1042,Lauren Robinson,North,Jaipur,Electronics,Smartwatch,2,14769.56,5,3689.29,109.77,UPI,4,3.0
ORD20251010512,2025-10-06,CUST1235,Brian Charles,West,Pune,Electronics,Smartwatch,4,32675.13,5,6795.5,151.34,Debit Card,6,4.0
ORD20251010513,2025-10-23,CUST1000,Kristin Taylor,West,Pune,Electronics,Smartwatch,3,23023.63,0,4365.53,238.22,Credit Card,7,1.0
ORD20251010514,2025-10-20,CUST1171,Jennifer Ayers,East,Bhubaneswar,Electronics,Headphones,1,2929.77,0,170.44,166.34,Debit Card,2,5.0
ORD20251010515,2025-10-23,CUST1034,Stephanie Morgan,South,Bangalore,Furniture,Study Table,3,28725.91,5,5672.68,212.26,Credit Card,7,2.0
ORD20251010516,2025-10-11,CUST1180,Stacy Johnson,East,Bhubaneswar,Clothing,Sneakers,3,9583.08,0,1411.06,136.31,UPI,4,5.0
ORD20251010517,2025-10-22,CUST1272,Matthew Hicks,West,Pune,Clothing,Sneakers,5,16694.69,10,3535.25,286.34,UPI,2,4.0
ORD20251010518,2025-10-03,CUST1041,Stephanie Simmons,South,Chennai,Grocery,Cooking Oil,3,2489.06,0,471.47,118.99,Cash,2,2.0
ORD20251010519,2025-10-17,CUST1011,Susan Thompson,West,Pune,Clothing,Sneakers,5,16538.24,5,3266.99,155.03,UPI,3,2.0
ORD20251010520,2025-10-03,CUST1011,Susan Thompson,West,Pune,Furniture,Sofa,4,92803.69,10,13663.46,246.71,Cash,4,3.0
ORD20251010521,2025-10-19,CUST1067,Sherry Hopkins,South,Chennai,Clothing,Jeans,3,5682.04,5,1158.85,292.68,UPI,2,3.0
ORD20251010522,2025-10-10,CUST1233,Cristian Watson,North,Delhi,Furniture,Study Table,5,42140.53,10,8075.06,93.84,Credit Card,2,2.0
ORD20251010523,2025-10-04,CUST1021,Elaine Clarke,North,Delhi,Clothing,Jeans,4,7012.33,10,1342.35,101.29,Debit Card,3,2.0
ORD20251010524,2025-10-12,CUST1229,Tracy Smith,East,Bhubaneswar,Furniture,Sofa,1,24522.81,0,1939.18,174.85,Cash,3,2.0
ORD20251010525,2025-10-01,CUST1279,Margaret Brown,South,Bangalore,Clothing,Jacket,4,15752.47,10,3919.42,238.54,Credit Card,7,5.0
ORD20251010526,2025-10-24,CUST1226,Jesse James,South,Chennai,Clothing,T-Shirt,4,2969.23,0,331.41,187.74,Cash,5,2.0
ORD20251010527,2025-10-15,CUST1182,Samantha Grant,West,Pune,Electronics,Headphones,1,2897.56,5,687.11,105.54,,2,1.0
ORD20251010528,2025-10-03,CUST1275,Tracy Smith,West,Pune,Grocery,Rice Bag,5,5985.43,15,1023.6,129.44,UPI,6,3.0
ORD20251010529,2025-10-13,CUST1075,Melissa Sanders,North,Jaipur,Grocery,Dry Fruits,4,6497.56,10,725.24,136.23,Cash,7,5.0
ORD20251010530,2025-10-03,CUST1110,Cory Schmidt,North,Delhi,Grocery,Tea Pack,4,1678.97,10,385.4,232.0,Cash,2,5.0
ORD20251010531,2025-10-20,CUST1044,Melanie Donaldson,West,Mumbai,Furniture,Study Table,3,27990.75,15,3277.25,181.33,Cash,1,1.0
ORD20251010532,2025-10-14,CUST1139,Lisa Carey,South,Bangalore,Grocery,Cooking Oil,5,3985.84,15,308.45,238.81,Credit Card,7,4.0
ORD20251010533,2025-10-10,CUST1283,Renee Johnston,South,Bangalore,Grocery,Rice Bag,3,4045.22,10,383.91,234.96,UPI,2,3.0
ORD20251010534,2025-10-10,CUST1241,Diana Black,West,Pune,Electronics,Headphones,4,11381.5,5,1126.2,221.96,UPI,7,3.0
ORD20251010535,2025-10-16,CUST1034,Stephanie Morgan,South,Bangalore,Clothing,Sneakers,5,15970.83,15,2319.09,207.0,UPI,3,5.0
ORD20251010536,2025-10-24,CUST1294,Breanna Hoover,South,Bangalore,Electronics,Headphones,2,5575.36,0,1051.83,165.26,Debit Card,2,1.0
ORD20251010537,2025-10-09,CUST1184,Seth Lopez,East,Kolkata,Grocery,Dry Fruits,1,1725.0,10,112.76,209.74,Credit Card,7,2.0
ORD20251010538,2025-10-25,CUST1048,John Jackson,North,Jaipur,Furniture,Sofa,3,64414.69,10,7891.09,224.49,Debit Card,7,2.0
ORD20251010539,2025-10-01,CUST1070,Jared Hicks,West,Mumbai,Clothing,Jacket,4,13165.65,15,927.96,277.7,Credit Card,5,2.0
ORD20251010540,2025-10-27,CUST1096,John Brown,North,Delhi,Electronics,Smartwatch,4,29546.02,0,1580.0,82.81,Debit Card,3,3.0
ORD20251010541,2025-10-05,CUST1226,Jesse James,South,Chennai,Clothing,Jeans,3,6293.35,0,476.68,79.65,Credit Card,6,2.0
ORD20251010542,2025-10-10,CUST1064,Jennifer Jones,East,Kolkata,Furniture,Study Table,1,8824.39,15,578.41,246.01,Cash,7,4.0
ORD20251010543,2025-10-02,CUST1100,Jennifer Walton,East,Kolkata,Electronics,Laptop,5,347835.76,0,20402.76,277.13,Debit Card,6,1.0
ORD20251010544,2025-10-25,CUST1049,Jason Wagner,West,Pune,Electronics,Smartphone,5,133516.28,5,9099.92,137.88,Debit Card,5,3.0
ORD20251010545,2025-10-12,CUST1082,Terry Turner,South,Bangalore,Furniture,Office Chair,1,7040.37,0,1709.77,228.95,Credit Card,7,5.0
ORD20251010546,2025-10-01,CUST1050,Robert Jones,East,Kolkata,Furniture,Bookshelf,3,16893.66,5,1455.72,289.44,Debit Card,4,4.0
ORD20251010547,2025-10-07,CUST1263,Christopher Blackwell,West,Pune,Furniture,Bookshelf,1,4993.51,10,385.41,77.58,Debit Card,6,3.0
ORD20251010548,2025-10-18,CUST1020,Scott Edwards,West,Mumbai,Electronics,Headphones,4,11723.47,0,2312.28,164.24,Cash,2,5.0
ORD20251010549,2025-10-14,CUST1148,Brandon Brooks,West,Pune,Grocery,Cooking Oil,1,832.18,15,43.74,141.86,Cash,6,1.0
ORD20251010550,2025-10-13,CUST1224,Samuel Farmer,West,Mumbai,Electronics,Laptop,2,116634.86,15,8204.61,197.64,Credit Card,1,3.0
ORD20251010551,2025-10-07,CUST1173,Rebecca Powell,North,Jaipur,Furniture,Bookshelf,1,6085.44,5,643.25,231.3,Debit Card,7,4.0
ORD20251010552,2025-10-12,CUST1243,Charles Johnson,South,Chennai,Grocery,Tea Pack,5,2091.32,10,155.67,163.66,Cash,4,2.0
ORD20251010553,2025-10-21,CUST1068,Jessica Kim,West,Mumbai,Electronics,Laptop,1,69973.89,0,6005.1,56.69,Debit Card,2,3.0
ORD20251010554,2025-10-20,CUST1049,Jason Wagner,West,Pune,Electronics,Smartwatch,4,29144.86,5,4399.68,174.47,Debit Card,7,5.0
ORD20251010555,2025-10-18,CUST1009,Jennifer Brown,West,Mumbai,Electronics,Smartwatch,1,6732.15,15,932.48,263.22,UPI,1,2.0
ORD20251010556,2025-10-18,CUST1155,Andrew Lee,North,Jaipur,Furniture,Bookshelf,4,21944.82,5,4450.46,147.27,Cash,6,5.0
ORD20251010557,2025-10-22,CUST1276,Matthew Stone,West,Pune,Grocery,Tea Pack,5,2378.17,5,354.2,147.85,Cash,5,3.0
ORD20251010558,2025-10-25,CUST1145,Nathan Mccullough,South,Chennai,Clothing,T-Shirt,1,740.51,0,156.92,141.6,UPI,7,3.0
ORD20251010559,2025-10-13,CUST1049,Jason Wagner,West,Pune,Grocery,Dry Fruits,3,4948.29,15,492.47,215.31,Debit Card,5,1.0
ORD20251010560,2025-10-23,CUST1033,Craig Sutton,South,Chennai,Clothing,T-Shirt,3,2060.99,5,293.04,131.53,Cash,5,5.0
ORD20251010561,2025-10-14,CUST1136,Phillip Harris,North,Delhi,Electronics,Smartwatch,5,43886.12,0,5620.06,144.43,UPI,7,4.0
ORD20251010562,2025-10-04,CUST1105,Patrick Mills,South,Bangalore,Clothing,Sneakers,5,14699.88,10,3585.09,124.88,Credit Card,4,1.0
ORD20251010563,2025-10-27,CUST1274,Shawn Espinoza,South,Bangalore,Furniture,Sofa,3,71959.8,0,15177.8,193.38,UPI,6,5.0
ORD20251010564,2025-10-04,CUST1172,Jason Bell,East,Kolkata,Clothing,T-Shirt,5,3350.43,15,218.89,136.83,Debit Card,5,3.0
ORD20251010565,2025-10-14,CUST1276,Matthew Stone,West,Pune,Clothing,Jeans,4,6461.72,15,1190.97,178.84,Credit Card,1,5.0
ORD20251010566,2025-10-28,CUST1095,Cody Nixon,North,Delhi,Grocery,Cooking Oil,4,3523.28,10,609.12,183.18,Cash,5,1.0
ORD20251010567,2025-10-17,CUST1102,Thomas Walker,South,Bangalore,Clothing,Sneakers,2,6185.13,5,680.71,221.33,Cash,4,3.0
ORD20251010568,2025-10-28,CUST1032,David Randolph,South,Chennai,Furniture,Bookshelf,3,16673.17,10,2838.55,114.11,Cash,2,1.0
ORD20251010569,2025-10-05,CUST1098,Eric Williams,West,Pune,Electronics,Smartphone,3,76276.35,15,10251.83,297.82,UPI,2,2.0
ORD20251010570,2025-10-09,CUST1069,Scott Kelly,North,Jaipur,Electronics,Headphones,3,8796.74,5,1710.92,60.56,UPI,1,1.0
ORD20251010571,2025-10-11,CUST1152,Jenna Smith,South,Chennai,Electronics,Smartwatch,3,23505.1,0,5137.04,259.95,Credit Card,1,5.0
ORD20251010572,2025-10-24,CUST1256,Christina Edwards,East,Bhubaneswar,Electronics,Headphones,4,11371.38,0,2403.2,80.57,Debit Card,7,
ORD20251010573,2025-10-24,CUST1199,Anna Reese,West,Pune,Furniture,Bookshelf,2,10503.53,5,1101.92,103.53,Cash,3,5.0
ORD20251010574,2025-10-02,CUST1251,Kelly White,South,Bangalore,Clothing,T-Shirt,3,2029.74,15,214.23,111.59,Credit Card,3,4.0
ORD20251010575,2025-10-23,CUST1188,Jessica Petty,North,Jaipur,Clothing,T-Shirt,5,4273.18,0,1017.74,215.56,Credit Card,3,5.0
ORD20251010576,2025-10-13,CUST1158,Jennifer Chen,West,Mumbai,Clothing,T-Shirt,5,4071.81,5,944.49,147.12,Cash,3,3.0
ORD20251010577,2025-10-03,CUST1120,Isaac Burns,North,Delhi,Clothing,Jeans,2,3489.32,15,709.55,269.87,Cash,7,1.0
ORD20251010578,2025-10-09,CUST1041,Stephanie Simmons,South,Chennai,Grocery,Tea Pack,4,1878.25,10,402.04,269.19,Credit Card,6,3.0
ORD20251010579,2025-10-17,CUST1033,Craig Sutton,South,Chennai,Clothing,Sneakers,5,15602.78,10,942.72,56.84,Credit Card,6,4.0
ORD20251010580,2025-10-26,CUST1069,Scott Kelly,North,Jaipur,Electronics,Smartwatch,2,13863.52,10,1130.77,70.56,Credit Card,7,5.0
ORD20251010581,2025-10-22,CUST1210,Adam Figueroa,West,Mumbai,Clothing,Sneakers,4,12663.4,5,2727.11,221.87,Debit Card,2,1.0
ORD20251010582,2025-10-14,CUST1188,Jessica Petty,North,Jaipur,Furniture,Bookshelf,4,20614.55,5,3333.5,55.74,Credit Card,1,4.0
ORD20251010583,2025-10-07,CUST1134,Marissa Kramer,West,Pune,Furniture,Office Chair,4,24277.87,15,5865.69,87.31,Credit Card,5,1.0
ORD20251010584,2025-10-01,CUST1269,Aaron Reed,South,Bangalore,Grocery,Tea Pack,4,1889.79,0,452.06,100.79,Debit Card,3,
ORD20251010585,2025-10-13,CUST1066,Wesley Watson,North,Jaipur,Grocery,Cooking Oil,5,4698.41,5,871.26,120.74,Cash,2,
ORD20251010586,2025-10-26,CUST1074,Jordan Underwood,West,Pune,Electronics,Headphones,3,8751.23,5,1084.52,276.83,Cash,1,1.0
ORD20251010587,2025-10-16,CUST1068,Jessica Kim,West,Mumbai,Clothing,Sneakers,2,6198.06,15,627.52,234.03,UPI,5,1.0
ORD20251010588,2025-10-02,CUST1170,David Vang,North,Jaipur,Furniture,Bookshelf,3,16219.3,0,2046.67,176.14,Cash,6,3.0
ORD20251010589,2025-10-05,CUST1286,Ryan Luna,West,Mumbai,Electronics,Smartphone,3,85564.07,5,19301.49,282.58,Credit Card,1,3.0
ORD20251010590,2025-10-23,CUST1271,Linda Hardy,South,Bangalore,Grocery,Cooking Oil,3,2599.17,0,389.47,294.63,Debit Card,6,3.0
ORD20251010591,2025-10-14,CUST1144,Ashley Holland,East,Kolkata,Clothing,Jacket,5,17768.79,10,3507.09,91.25,Cash,7,2.0
ORD20251010592,2025-10-18,CUST1225,Drew Reed,West,Mumbai,Electronics,Smartphone,2,56758.33,0,5791.89,58.97,Cash,4,1.0
ORD20251010593,2025-10-16,CUST1020,Scott Edwards,West,Mumbai,Grocery,Dry Fruits,5,8428.19,15,1634.67,78.12,Credit Card,1,3.0
ORD20251010594,2025-10-03,CUST1104,Christine Meadows,West,Pune,Clothing,Jeans,2,3645.54,10,337.14,215.78,UPI,5,5.0
ORD20251010595,2025-10-06,CUST1213,Cory Roth,West,Mumbai,Electronics,Smartphone,4,129296.82,0,24083.14,56.49,UPI,4,3.0
ORD20251010596,2025-10-19,CUST1054,Christopher Medina,North,Delhi,Clothing,Jeans,1,1984.09,0,289.62,226.93,Debit Card,5,1.0
ORD20251010597,2025-10-11,CUST1022,Mark Smith,East,Kolkata,Grocery,Dry Fruits,5,8951.59,5,1599.91,62.17,Debit Card,7,1.0
ORD20251010598,2025-10-24,CUST1036,Tina Smith,East,Bhubaneswar,Grocery,Rice Bag,4,5052.25,10,1127.17,291.26,,1,2.0
ORD20251010599,2025-10-06,CUST1198,Susan Carroll,East,Bhubaneswar,Grocery,Dry Fruits,2,3838.84,0,756.93,250.28,,6,5.0
ORD20251010600,2025-10-05,CUST1183,James Cole,West,Mumbai,Electronics,Headphones,5,14220.43,5,2066.06,271.35,Cash,1,4.0
ORD20251010601,2025-10-26,CUST1188,Jessica Petty,North,Jaipur,Furniture,Bookshelf,4,21794.1,0,3110.13,135.44,Credit Card,6,2.0
ORD20251010602,2025-10-16,CUST1269,Aaron Reed,South,Bangalore,Electronics,Headphones,4,9341.53,15,1028.3,250.39,Credit Card,6,3.0
ORD20251010603,2025-10-27,CUST1127,Ricardo Martin,South,Bangalore,Grocery,Dry Fruits,5,10101.99,0,1542.4,279.33,Cash,4,1.0
ORD20251010604,2025-10-15,CUST1291,Sharon Patterson,West,Mumbai,Clothing,Jacket,3,12644.75,0,2504.97,54.07,Cash,2,2.0
ORD20251010605,2025-10-27,CUST1201,Donna Stone,West,Mumbai,Electronics,Laptop,4,242622.9,10,48881.44,231.02,,5,3.0
ORD20251010606,2025-10-11,CUST1095,Cody Nixon,North,Delhi,Furniture,Study Table,1,9668.91,10,1516.81,76.58,UPI,4,1.0
ORD20251010607,2025-10-01,CUST1087,Nathan Kelley,East,Kolkata,Grocery,Tea Pack,4,1632.95,15,283.07,253.28,Cash,7,3.0
ORD20251010608,2025-10-03,CUST1064,Jennifer Jones,East,Kolkata,Furniture,Office Chair,2,14884.71,0,1304.56,224.01,UPI,2,4.0
ORD20251010609,2025-10-21,CUST1074,Jordan Underwood,West,Pune,Furniture,Bookshelf,5,26140.73,5,2081.67,242.43,Cash,1,1.0
ORD20251010610,2025-10-06,CUST1078,Gabrielle Carter,East,Bhubaneswar,Grocery,Tea Pack,4,2143.92,0,193.53,196.31,Cash,1,3.0
ORD20251010611,2025-10-01,CUST1052,Mary Bryant,East,Bhubaneswar,Grocery,Tea Pack,4,1633.33,10,249.36,149.92,Cash,2,1.0
ORD20251010612,2025-10-17,CUST1009,Jennifer Brown,West,Mumbai,Grocery,Dry Fruits,5,9535.7,0,2172.5,212.08,UPI,4,5.0
ORD20251010613,2025-10-21,CUST1177,Joseph Hess,South,Chennai,Grocery,Tea Pack,1,454.86,5,54.02,98.05,Credit Card,5,2.0
ORD20251010614,2025-10-19,CUST1173,Rebecca Powell,North,Jaipur,Grocery,Cooking Oil,3,2506.05,15,462.67,258.27,Debit Card,7,4.0
ORD20251010615,2025-10-26,CUST1082,Terry Turner,South,Bangalore,Furniture,Sofa,1,19673.66,15,3367.14,99.87,UPI,7,4.0
ORD20251010616,2025-10-16,CUST1155,Andrew Lee,North,Jaipur,Furniture,Study Table,5,54992.61,0,5618.13,139.7,,2,5.0
ORD20251010617,2025-10-02,CUST1032,David Randolph,South,Chennai,Clothing,Sneakers,1,3072.76,5,312.08,106.02,Debit Card,7,3.0
ORD20251010618,2025-10-25,CUST1023,Carlos Spence,South,Chennai,Clothing,Jeans,5,10412.81,0,1432.44,281.66,Cash,7,1.0
ORD20251010619,2025-10-04,CUST1052,Mary Bryant,East,Bhubaneswar,Electronics,Laptop,2,150384.35,0,12242.27,277.75,Debit Card,6,4.0
ORD20251010620,2025-10-25,CUST1259,Terrance Singh,North,Jaipur,Grocery,Rice Bag,2,2610.68,10,573.62,84.44,Cash,4,1.0
ORD20251010621,2025-10-08,CUST1242,Alicia Higgins,East,Kolkata,Clothing,Jacket,5,17423.89,5,3501.66,143.11,Debit Card,6,2.0
ORD20251010622,2025-10-05,CUST1271,Linda Hardy,South,Bangalore,Grocery,Cooking Oil,2,1503.51,15,213.12,152.33,Debit Card,1,4.0
ORD20251010623,2025-10-05,CUST1005,Alejandra Huerta,North,Delhi,Electronics,Laptop,3,185282.41,10,25349.31,243.09,Cash,7,1.0
ORD20251010624,2025-10-22,CUST1077,David Washington,North,Jaipur,Electronics,Headphones,4,10987.0,15,2468.88,225.2,Debit Card,3,1.0
ORD20251010625,2025-10-27,CUST1143,Courtney Bautista,South,Bangalore,Furniture,Bookshelf,4,24567.36,5,4265.81,206.09,Cash,6,3.0
ORD20251010626,2025-10-26,CUST1207,Jennifer Martin,East,Bhubaneswar,Furniture,Sofa,1,25187.17,0,4880.67,147.5,Credit Card,5,5.0
ORD20251010627,2025-10-10,CUST1109,Wayne Hood,East,Kolkata,Electronics,Headphones,5,14194.03,10,788.88,90.01,Debit Card,2,3.0
ORD20251010628,2025-10-24,CUST1216,John Kidd,East,Bhubaneswar,Electronics,Laptop,3,193800.2,10,11540.14,138.62,UPI,4,
ORD20251010629,2025-10-19,CUST1002,Eric Ford,South,Bangalore,Grocery,Dry Fruits,2,3686.26,5,762.9,121.13,Credit Card,6,4.0
ORD20251010630,2025-10-17,CUST1126,Zachary Church,South,Chennai,Electronics,Headphones,5,15170.1,5,1055.8,140.32,Cash,7,4.0
ORD20251010631,2025-10-03,CUST1047,Julia Blake,West,Pune,Electronics,Smartwatch,2,12824.21,15,2377.15,69.52,Cash,5,5.0
ORD20251010632,2025-10-17,CUST1202,Michael Mckay,West,Pune,Clothing,Sneakers,4,12349.86,15,2424.81,286.96,Cash,7,2.0
ORD20251010633,2025-10-05,CUST1258,Lauren King,West,Pune,Furniture,Bookshelf,4,24934.22,5,3885.46,178.3,,4,4.0
ORD20251010634,2025-10-02,CUST1080,Dr. Nicholas Watson Jr.,East,Bhubaneswar,Clothing,T-Shirt,5,3135.03,15,338.33,142.4,Credit Card,1,3.0
ORD20251010635,2025-10-10,CUST1191,Kayla Carter,North,Delhi,Clothing,Jacket,4,16931.85,0,2843.28,85.53,UPI,3,3.0
